command line: ../SSG/exact-counting_pcap.py capture.pcap capture.out --parsing_mode 1
simulation time: 0:00:09.121314
==========================================
Global HLL: 33385 25651
cardinality_count	key	ratio_cardinality		||	elephant_count	ratio_elephant	|	overMinRank	ratio_overMinRank
==========VVV=============
1 	 54.58.99.233 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 108.134.75.169 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 67.255.201.9 	 0.003		||	7 	 0.0014	|	7 	 100
6 	 111.151.109.19 	 0.018		||	6 	 0.0012	|	0 	 0
1 	 155.18.38.93 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 75.92.135.179 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 215.101.106.213 	 0.003		||	3 	 0.0006	|	0 	 0
1 	 100.120.45.111 	 0.003		||	25 	 0.005	|	0 	 0
1 	 68.77.108.36 	 0.003		||	3 	 0.0006	|	0 	 0
1 	 30.183.220.11 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 77.35.199.24 	 0.003		||	5 	 0.001	|	0 	 0
1 	 250.95.63.14 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 74.17.235.142 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 67.240.7.72 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 48.27.151.119 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 77.38.148.195 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 155.132.238.222 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 75.139.130.192 	 0.003		||	7 	 0.0014	|	0 	 0
1 	 69.155.239.221 	 0.003		||	3 	 0.0006	|	0 	 0
2 	 69.31.238.37 	 0.00599		||	29 	 0.0058	|	0 	 0
1 	 50.145.74.134 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 50.72.75.58 	 0.003		||	40 	 0.008	|	0 	 0
1 	 4.238.26.249 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 155.19.32.116 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 95.189.190.76 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 141.86.1.26 	 0.003		||	5 	 0.001	|	0 	 0
1 	 70.189.241.197 	 0.003		||	11 	 0.0022	|	0 	 0
1 	 8.222.109.74 	 0.003		||	3 	 0.0006	|	0 	 0
1 	 77.23.77.66 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 223.147.22.83 	 0.003		||	5 	 0.001	|	0 	 0
1 	 4.207.90.195 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 48.27.75.40 	 0.003		||	3 	 0.0006	|	0 	 0
1 	 53.231.30.114 	 0.003		||	954 	 0.191	|	0 	 0
1 	 59.150.228.21 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 53.233.176.242 	 0.003		||	20 	 0.004	|	0 	 0
2 	 146.14.145.41 	 0.00599		||	3 	 0.0006	|	0 	 0
4 	 146.14.145.40 	 0.012		||	20 	 0.004	|	0 	 0
1 	 146.14.145.43 	 0.003		||	3 	 0.0006	|	0 	 0
1 	 146.14.145.42 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 77.11.68.226 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 201.193.92.79 	 0.003		||	79 	 0.0158	|	0 	 0
1 	 74.140.20.38 	 0.003		||	1 	 0.0002	|	0 	 0
4 	 97.124.66.200 	 0.012		||	1627 	 0.326	|	0 	 0
1 	 153.95.195.175 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 48.129.109.103 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 79.22.214.110 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 65.67.248.92 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 6.213.239.141 	 0.003		||	6 	 0.0012	|	0 	 0
2 	 53.244.79.113 	 0.00599		||	10 	 0.002	|	0 	 0
1 	 54.58.18.235 	 0.003		||	3 	 0.0006	|	0 	 0
8 	 111.151.139.254 	 0.024		||	250 	 0.05	|	4 	 1.6
2 	 53.249.54.213 	 0.00599		||	6 	 0.0012	|	0 	 0
1 	 75.134.200.61 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 159.139.152.37 	 0.003		||	5 	 0.001	|	0 	 0
2 	 159.139.152.36 	 0.00599		||	3 	 0.0006	|	0 	 0
1 	 159.139.152.35 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 66.155.18.138 	 0.003		||	2 	 0.0004	|	0 	 0
16 	 144.79.9.240 	 0.0479		||	16 	 0.0032	|	2 	 12.5
1 	 159.139.152.38 	 0.003		||	5 	 0.001	|	0 	 0
3 	 95.247.56.64 	 0.00899		||	3 	 0.0006	|	0 	 0
1 	 99.247.190.65 	 0.003		||	11 	 0.0022	|	0 	 0
1 	 156.140.68.148 	 0.003		||	3 	 0.0006	|	0 	 0
1 	 220.49.200.184 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 66.88.40.82 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 95.168.11.88 	 0.003		||	3 	 0.0006	|	0 	 0
1 	 69.210.211.235 	 0.003		||	3 	 0.0006	|	0 	 0
1 	 153.187.247.69 	 0.003		||	1 	 0.0002	|	0 	 0
2 	 95.168.11.81 	 0.00599		||	3 	 0.0006	|	0 	 0
1 	 53.231.73.69 	 0.003		||	336 	 0.0672	|	336 	 100
1 	 37.110.160.93 	 0.003		||	1 	 0.0002	|	0 	 0
3 	 8.255.93.232 	 0.00899		||	3 	 0.0006	|	0 	 0
1 	 76.179.135.10 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 77.17.142.46 	 0.003		||	96 	 0.0192	|	0 	 0
1 	 67.222.46.109 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 77.14.30.209 	 0.003		||	5 	 0.001	|	0 	 0
1 	 66.47.111.164 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 201.46.222.124 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 37.119.247.116 	 0.003		||	6 	 0.0012	|	0 	 0
1 	 103.144.4.182 	 0.003		||	10 	 0.002	|	0 	 0
1 	 74.183.151.73 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 156.180.45.73 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 59.52.66.246 	 0.003		||	7 	 0.0014	|	0 	 0
5 	 111.150.187.197 	 0.015		||	160 	 0.032	|	0 	 0
1 	 111.150.187.198 	 0.003		||	14 	 0.0028	|	0 	 0
1 	 202.105.110.162 	 0.003		||	18 	 0.0036	|	0 	 0
1 	 155.19.205.22 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 59.40.191.82 	 0.003		||	6 	 0.0012	|	0 	 0
1 	 61.165.173.130 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 78.112.140.5 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 210.157.211.186 	 0.003		||	3 	 0.0006	|	0 	 0
1 	 61.61.101.253 	 0.003		||	6 	 0.0012	|	0 	 0
1 	 35.77.193.52 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 200.19.83.168 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 53.167.234.249 	 0.003		||	5 	 0.001	|	0 	 0
1 	 98.166.239.53 	 0.003		||	3 	 0.0006	|	0 	 0
1 	 89.64.141.160 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 89.64.141.162 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 30.196.213.227 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 53.213.254.10 	 0.003		||	9 	 0.0018	|	0 	 0
1 	 67.221.12.206 	 0.003		||	110 	 0.022	|	0 	 0
1 	 159.139.135.164 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 159.139.135.167 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 159.139.135.166 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 201.192.228.199 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 192.227.191.245 	 0.003		||	6 	 0.0012	|	0 	 0
1 	 192.227.191.244 	 0.003		||	1 	 0.0002	|	0 	 0
2 	 192.227.191.243 	 0.00599		||	21 	 0.0042	|	0 	 0
1 	 153.186.218.238 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 30.183.186.146 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 200.179.184.148 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 74.237.25.47 	 0.003		||	3 	 0.0006	|	0 	 0
1 	 201.47.134.27 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 48.129.91.1 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 86.70.254.10 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 153.85.22.67 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 69.93.116.244 	 0.003		||	2 	 0.0004	|	2 	 100
2 	 53.244.91.138 	 0.00599		||	4 	 0.0008	|	0 	 0
1 	 202.178.4.3 	 0.003		||	6 	 0.0012	|	0 	 0
1 	 141.37.117.211 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 18.200.65.147 	 0.003		||	5 	 0.001	|	0 	 0
1 	 59.143.226.177 	 0.003		||	1 	 0.0002	|	0 	 0
2 	 30.183.217.32 	 0.00599		||	8 	 0.0016	|	0 	 0
1 	 64.252.53.124 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 230.57.165.119 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 77.147.13.230 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 146.134.142.29 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 30.191.131.136 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 110.244.232.192 	 0.003		||	7 	 0.0014	|	0 	 0
1 	 157.92.13.56 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 146.217.18.251 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 78.44.85.75 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 53.149.165.85 	 0.003		||	13 	 0.0026	|	0 	 0
2 	 59.36.12.106 	 0.00599		||	2 	 0.0004	|	0 	 0
1 	 68.227.114.19 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 4.108.206.234 	 0.003		||	3 	 0.0006	|	0 	 0
1 	 53.64.233.58 	 0.003		||	14 	 0.0028	|	0 	 0
1 	 77.31.230.54 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 94.176.185.146 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 146.219.182.227 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 59.52.13.24 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 157.102.110.147 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 37.110.208.191 	 0.003		||	19 	 0.0038	|	0 	 0
1 	 70.178.31.219 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 6.116.53.57 	 0.003		||	13 	 0.0026	|	0 	 0
1 	 223.141.151.103 	 0.003		||	4 	 0.0008	|	0 	 0
1 	 30.189.158.94 	 0.003		||	8 	 0.0016	|	0 	 0
1 	 30.189.158.97 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 56.26.23.131 	 0.003		||	8 	 0.0016	|	0 	 0
1 	 53.250.25.171 	 0.003		||	6 	 0.0012	|	0 	 0
1 	 157.85.186.183 	 0.003		||	10 	 0.002	|	0 	 0
1 	 53.245.247.108 	 0.003		||	3 	 0.0006	|	0 	 0
1 	 136.117.41.115 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 230.4.244.110 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 4.15.167.135 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 61.159.113.160 	 0.003		||	7 	 0.0014	|	0 	 0
1 	 77.26.238.122 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 66.47.45.210 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 66.74.130.239 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 65.26.211.179 	 0.003		||	7 	 0.0014	|	0 	 0
1 	 61.164.203.63 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 56.89.15.158 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 53.69.251.166 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 157.31.11.153 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 8.217.40.175 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 157.208.173.1 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 146.144.167.105 	 0.003		||	1 	 0.0002	|	1 	 100
1 	 200.19.82.29 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 64.160.227.108 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 132.249.17.108 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 144.95.255.201 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 144.95.255.200 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 70.212.105.196 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 155.16.45.233 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 53.161.238.178 	 0.003		||	7 	 0.0014	|	0 	 0
1 	 156.183.66.100 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 48.131.53.134 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 53.245.182.0 	 0.003		||	7 	 0.0014	|	0 	 0
7 	 8.182.121.33 	 0.021		||	7 	 0.0014	|	0 	 0
1 	 66.155.48.47 	 0.003		||	1 	 0.0002	|	0 	 0
2 	 37.233.125.176 	 0.00599		||	2 	 0.0004	|	0 	 0
1 	 79.147.197.185 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 67.202.77.38 	 0.003		||	6 	 0.0012	|	0 	 0
1 	 202.229.199.212 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 132.6.61.30 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 69.220.5.168 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 65.142.220.22 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 30.212.53.57 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 86.152.137.205 	 0.003		||	1 	 0.0002	|	1 	 100
1 	 215.158.199.133 	 0.003		||	6 	 0.0012	|	0 	 0
1 	 215.158.199.137 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 140.91.119.48 	 0.003		||	6 	 0.0012	|	0 	 0
1 	 156.156.132.72 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 144.109.64.202 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 48.137.23.146 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 73.90.99.118 	 0.003		||	2 	 0.0004	|	2 	 100
1 	 192.204.190.110 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 4.120.212.27 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 103.168.185.206 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 65.141.153.220 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 53.165.223.184 	 0.003		||	10 	 0.002	|	0 	 0
1 	 18.202.81.75 	 0.003		||	15 	 0.003	|	0 	 0
1 	 248.80.123.121 	 0.003		||	2 	 0.0004	|	0 	 0
2 	 248.80.123.123 	 0.00599		||	21 	 0.0042	|	0 	 0
1 	 200.179.66.253 	 0.003		||	12 	 0.0024	|	0 	 0
3 	 144.79.11.2 	 0.00899		||	439 	 0.0878	|	0 	 0
2 	 248.80.123.124 	 0.00599		||	40 	 0.008	|	0 	 0
1 	 48.105.0.94 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 78.151.174.30 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 86.140.131.145 	 0.003		||	8 	 0.0016	|	0 	 0
1 	 4.130.106.118 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 65.94.67.92 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 83.199.159.101 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 250.82.14.155 	 0.003		||	1 	 0.0002	|	1 	 100
2 	 202.107.204.60 	 0.00599		||	2 	 0.0004	|	0 	 0
1 	 236.243.23.42 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 89.71.156.243 	 0.003		||	4 	 0.0008	|	0 	 0
1 	 141.35.153.9 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 141.35.153.8 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 68.125.193.53 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 50.57.86.237 	 0.003		||	14 	 0.0028	|	0 	 0
1 	 77.142.208.47 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 153.96.52.150 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 54.58.15.211 	 0.003		||	10 	 0.002	|	0 	 0
1 	 147.99.93.206 	 0.003		||	1 	 0.0002	|	0 	 0
2 	 53.221.141.135 	 0.00599		||	4 	 0.0008	|	0 	 0
1 	 76.100.215.62 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 37.49.191.241 	 0.003		||	1 	 0.0002	|	1 	 100
1 	 230.49.142.193 	 0.003		||	1 	 0.0002	|	0 	 0
2 	 53.244.102.135 	 0.00599		||	4 	 0.0008	|	0 	 0
1 	 97.189.129.123 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 56.13.166.250 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 140.15.178.195 	 0.003		||	1 	 0.0002	|	1 	 100
1 	 222.39.93.31 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 230.49.139.192 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 66.91.181.204 	 0.003		||	7 	 0.0014	|	0 	 0
1 	 202.11.56.26 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 76.100.211.127 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 30.179.125.164 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 58.201.233.145 	 0.003		||	54 	 0.0108	|	0 	 0
1 	 46.195.221.210 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 73.81.76.166 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 103.155.187.113 	 0.003		||	3 	 0.0006	|	0 	 0
1 	 73.87.50.114 	 0.003		||	91 	 0.0182	|	0 	 0
1 	 4.130.65.108 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 141.95.185.179 	 0.003		||	6 	 0.0012	|	0 	 0
2 	 129.124.149.18 	 0.00599		||	11 	 0.0022	|	0 	 0
1 	 6.214.36.147 	 0.003		||	7 	 0.0014	|	0 	 0
1 	 82.151.167.147 	 0.003		||	4 	 0.0008	|	0 	 0
1 	 146.239.253.153 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 79.253.44.46 	 0.003		||	28 	 0.0056	|	0 	 0
1 	 8.193.178.242 	 0.003		||	5 	 0.001	|	0 	 0
1 	 53.173.215.161 	 0.003		||	41 	 0.0082	|	0 	 0
1 	 79.55.120.187 	 0.003		||	4 	 0.0008	|	0 	 0
1 	 159.139.135.204 	 0.003		||	1 	 0.0002	|	0 	 0
4 	 159.139.135.201 	 0.012		||	8 	 0.0016	|	0 	 0
2 	 159.139.135.202 	 0.00599		||	2 	 0.0004	|	0 	 0
1 	 64.214.57.240 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 8.253.128.10 	 0.003		||	2 	 0.0004	|	0 	 0
3 	 8.253.128.11 	 0.00899		||	9 	 0.0018	|	0 	 0
1 	 53.245.93.74 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 30.191.160.125 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 74.138.174.53 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 74.1.129.129 	 0.003		||	3 	 0.0006	|	0 	 0
1 	 136.246.43.247 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 103.186.250.194 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 103.166.46.152 	 0.003		||	3 	 0.0006	|	0 	 0
1 	 159.98.176.82 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 66.155.30.102 	 0.003		||	5 	 0.001	|	0 	 0
1 	 73.87.31.20 	 0.003		||	3 	 0.0006	|	0 	 0
1 	 74.180.164.142 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 152.100.62.173 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 77.17.158.192 	 0.003		||	5 	 0.001	|	0 	 0
1 	 56.51.205.172 	 0.003		||	27 	 0.0054	|	0 	 0
1 	 48.17.200.56 	 0.003		||	1 	 0.0002	|	0 	 0
2 	 69.169.225.249 	 0.00599		||	2 	 0.0004	|	0 	 0
2 	 241.177.241.208 	 0.00599		||	4 	 0.0008	|	0 	 0
1 	 67.110.128.94 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 202.251.59.237 	 0.003		||	6 	 0.0012	|	0 	 0
1 	 84.12.254.4 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 77.147.46.226 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 70.226.134.13 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 108.41.165.151 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 53.200.249.74 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 48.130.200.140 	 0.003		||	3 	 0.0006	|	0 	 0
3 	 77.147.61.98 	 0.00899		||	9 	 0.0018	|	0 	 0
1 	 152.46.106.215 	 0.003		||	7 	 0.0014	|	0 	 0
2 	 140.58.134.64 	 0.00599		||	12 	 0.0024	|	0 	 0
1 	 230.90.145.13 	 0.003		||	4 	 0.0008	|	0 	 0
2 	 77.147.61.97 	 0.00599		||	27 	 0.0054	|	0 	 0
1 	 220.74.90.122 	 0.003		||	33 	 0.0066	|	0 	 0
1 	 103.151.96.104 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 77.35.200.244 	 0.003		||	3 	 0.0006	|	0 	 0
1 	 146.224.84.125 	 0.003		||	1 	 0.0002	|	1 	 100
1 	 146.71.46.131 	 0.003		||	3 	 0.0006	|	0 	 0
1 	 78.46.146.166 	 0.003		||	25 	 0.005	|	0 	 0
1 	 111.42.48.142 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 111.42.48.140 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 30.179.127.16 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 69.252.9.234 	 0.003		||	4 	 0.0008	|	0 	 0
1 	 152.139.231.58 	 0.003		||	3 	 0.0006	|	0 	 0
1 	 48.138.39.184 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 202.34.106.84 	 0.003		||	14 	 0.0028	|	0 	 0
1 	 78.184.57.118 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 66.179.92.114 	 0.003		||	22 	 0.0044	|	0 	 0
2 	 77.4.170.89 	 0.00599		||	3 	 0.0006	|	0 	 0
2 	 60.92.66.184 	 0.00599		||	4 	 0.0008	|	2 	 50
1 	 75.140.23.84 	 0.003		||	4 	 0.0008	|	0 	 0
4 	 75.140.23.85 	 0.012		||	5 	 0.001	|	0 	 0
1 	 157.143.102.67 	 0.003		||	4 	 0.0008	|	0 	 0
1 	 156.143.115.132 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 155.17.28.199 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 61.95.151.220 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 59.61.157.47 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 223.143.47.21 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 59.61.157.41 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 74.1.59.253 	 0.003		||	6 	 0.0012	|	0 	 0
1 	 75.138.171.161 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 37.118.125.79 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 53.160.49.51 	 0.003		||	9 	 0.0018	|	0 	 0
3 	 66.222.125.220 	 0.00899		||	3 	 0.0006	|	0 	 0
1 	 234.156.181.32 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 58.168.125.32 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 53.200.226.175 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 78.52.99.6 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 53.148.57.199 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 58.245.69.144 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 67.243.96.32 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 156.129.12.49 	 0.003		||	11 	 0.0022	|	0 	 0
1 	 6.211.87.84 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 103.151.73.196 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 74.71.168.198 	 0.003		||	5 	 0.001	|	0 	 0
1 	 74.251.74.233 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 48.111.1.127 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 69.149.70.86 	 0.003		||	10 	 0.002	|	0 	 0
3 	 61.72.108.202 	 0.00899		||	119 	 0.0238	|	0 	 0
2 	 136.117.39.120 	 0.00599		||	9 	 0.0018	|	0 	 0
1 	 8.219.185.159 	 0.003		||	7 	 0.0014	|	0 	 0
1 	 137.250.174.150 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 100.50.100.142 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 56.19.241.48 	 0.003		||	36 	 0.0072	|	0 	 0
1 	 141.164.216.149 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 37.239.167.60 	 0.003		||	1 	 0.0002	|	0 	 0
2 	 56.19.241.45 	 0.00599		||	108 	 0.0216	|	0 	 0
1 	 66.219.242.118 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 69.151.115.19 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 68.76.19.133 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 69.22.138.146 	 0.003		||	3 	 0.0006	|	0 	 0
1 	 69.22.138.144 	 0.003		||	4 	 0.0008	|	0 	 0
1 	 60.108.94.228 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 53.69.8.78 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 43.2.43.156 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 154.144.25.46 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 59.45.61.105 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 77.147.38.249 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 75.213.103.25 	 0.003		||	2 	 0.0004	|	0 	 0
2 	 77.147.38.240 	 0.00599		||	5 	 0.001	|	0 	 0
1 	 77.147.38.242 	 0.003		||	1 	 0.0002	|	0 	 0
2 	 136.114.101.56 	 0.00599		||	121 	 0.0242	|	109 	 90.1
2 	 136.114.101.59 	 0.00599		||	11 	 0.0022	|	0 	 0
1 	 157.135.74.148 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 68.78.200.90 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 202.201.190.188 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 79.52.167.221 	 0.003		||	4 	 0.0008	|	0 	 0
1 	 54.58.15.151 	 0.003		||	16 	 0.0032	|	0 	 0
1 	 40.255.17.243 	 0.003		||	4 	 0.0008	|	0 	 0
1 	 53.164.52.228 	 0.003		||	5 	 0.001	|	0 	 0
1 	 154.180.190.39 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 77.8.182.118 	 0.003		||	1 	 0.0002	|	1 	 100
1 	 30.177.224.2 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 202.178.4.179 	 0.003		||	1 	 0.0002	|	0 	 0
2 	 27.253.64.47 	 0.00599		||	25 	 0.005	|	0 	 0
1 	 152.33.143.153 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 40.250.154.108 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 66.75.89.159 	 0.003		||	1 	 0.0002	|	1 	 100
